ID,ICR_chr,ICR_start,ICR_end,ICR_id,CpG_chr,CpG_start,CpG_end,Number_of_somatic_tissue,smatic_tissue_list,Brain_found,Liver_found,Kidney_found,Assay_Design_Id,Top_Sequence,Locus_Name,DesignQC,,,,DesignQC
10335,10,133750539,133750793,ICR_706,10,133750653,133750654,3,"1,2,3",1,1,1,,,cg07542504,CGdb - Multimapper,,,,
10336,10,133750539,133750793,ICR_706,10,133750655,133750656,3,"1,2,3",1,1,1,,,cg07542505,CGdb - Multimapper,,,,
10337,10,133750539,133750793,ICR_706,10,133750664,133750665,3,"1,2,3",1,1,1,,,cg07542506,CGdb - Multimapper,,,,
10338,10,133750539,133750793,ICR_706,10,133750670,133750671,3,"1,2,3",1,1,1,,,cg07542507,CGdb - Multimapper,,,,
10339,10,133750539,133750793,ICR_706,10,133750673,133750674,3,"1,2,3",1,1,1,,,cg07542508,CGdb - Multimapper,,,,
10340,10,133750539,133750793,ICR_706,10,133750678,133750679,3,"1,2,3",1,1,1,,,cg07542509,CGdb - Multimapper,,,,
10341,10,133750539,133750793,ICR_706,10,133750687,133750688,3,"1,2,3",1,1,1,,,cg07542510,CGdb - Multimapper,,,,
10342,10,133750539,133750793,ICR_706,10,133750691,133750692,3,"1,2,3",1,1,1,,,cg07542511,CGdb - Multimapper,,,,
10343,10,133750539,133750793,ICR_706,10,133750696,133750697,3,"1,2,3",1,1,1,,,cg07540849,CGdb - Multimapper,,,,
10344,10,133750539,133750793,ICR_706,10,133750719,133750720,3,"1,2,3",1,1,1,,,cg07541838,CGdb - Multimapper,,,,
10345,10,133750539,133750793,ICR_706,10,133750729,133750730,3,"1,2,3",1,1,1,,,cg07541839,CGdb - Multimapper,,,,
10346,10,133750539,133750793,ICR_706,10,133750735,133750736,3,"1,2,3",1,1,1,,,cg07541840,CGdb - Multimapper,,,,
10347,10,133750539,133750793,ICR_706,10,133750746,133750747,3,"1,2,3",1,1,1,,,cg07541841,CGdb - Multimapper,,,,
10348,10,133750539,133750793,ICR_706,10,133750755,133750756,3,"1,2,3",1,1,1,,,cg07541566,CGdb - Multimapper,,,,
10349,10,133750539,133750793,ICR_706,10,133750762,133750763,3,"1,2,3",1,1,1,,,cg07541567,CGdb - Multimapper,,,,
10350,10,133750539,133750793,ICR_706,10,133750767,133750768,3,"1,2,3",1,1,1,,,cg07541568,CGdb - Multimapper,,,,
10351,10,133750539,133750793,ICR_706,10,133750769,133750770,3,"1,2,3",1,1,1,,,cg07541569,CGdb - Multimapper,,,,
10352,10,133750539,133750793,ICR_706,10,133750772,133750773,3,"1,2,3",1,1,1,,,cg07541570,CGdb - Multimapper,,,,
10353,10,133750539,133750793,ICR_706,10,133750780,133750781,3,"1,2,3",1,1,1,,,cg07541571,CGdb - Multimapper,,,,
10354,10,133750539,133750793,ICR_706,10,133750790,133750791,3,"1,2,3",1,1,1,,,cg07541572,CGdb - Multimapper,,,,
10355,10,133750539,133750793,ICR_706,10,133750792,133750793,3,"1,2,3",1,1,1,,,cg07541573,CGdb - Multimapper,,,,
10368,11,369961,370051,ICR_707,11,370016,370017,3,"1,2,3",1,1,1,,,,CGdb - Not found,,,,
10469,11,1997886,1999417,ICR_716,11,1997898,1997899,3,"1,2,3",1,1,1,,,cg15922305,CGdb - Multimapper,,,,
10470,11,1997886,1999417,ICR_716,11,1997912,1997913,3,"1,2,3",1,1,1,,,cg15919839,CGdb - Multimapper,,,,
10471,11,1997886,1999417,ICR_716,11,1997936,1997937,3,"1,2,3",1,1,1,,,cg25289899,CGdb - Multimapper,,,,
10472,11,1997886,1999417,ICR_716,11,1997946,1997947,3,"1,2,3",1,1,1,,,cg15919840,CGdb - Multimapper,,,,
10473,11,1997886,1999417,ICR_716,11,1997961,1997962,3,"1,2,3",1,1,1,,,cg15919841,CGdb - Multimapper,,,,
10474,11,1997886,1999417,ICR_716,11,1997983,1997984,3,"1,2,3",1,1,1,,,cg15919842,CGdb - Multimapper,,,,
10475,11,1997886,1999417,ICR_716,11,1998024,1998025,3,"1,2,3",1,1,1,,,cg15919843,CGdb - Multimapper,,,,
10476,11,1997886,1999417,ICR_716,11,1998033,1998034,3,"1,2,3",1,1,1,,,cg15919844,CGdb - Multimapper,,,,
10477,11,1997886,1999417,ICR_716,11,1998053,1998054,3,"1,2,3",1,1,1,,,cg15919845,CGdb - Multimapper,,,,
10478,11,1997886,1999417,ICR_716,11,1998166,1998167,3,"1,2,3",1,1,1,,,cg15919846,CGdb - Multimapper,,,,
10479,11,1997886,1999417,ICR_716,11,1998205,1998206,3,"1,2,3",1,1,1,,,cg09701145,CGdb - Multimapper,,,,
10480,11,1997886,1999417,ICR_716,11,1998221,1998222,3,"1,2,3",1,1,1,,,cg25437674,CGdb - Multimapper,,,,
10481,11,1997886,1999417,ICR_716,11,1998256,1998257,3,"1,2,3",1,1,1,,,cg15919847,CGdb - Multimapper,,,,
10482,11,1997886,1999417,ICR_716,11,1998270,1998271,3,"1,2,3",1,1,1,,,cg15919848,CGdb - Multimapper,,,,
10483,11,1997886,1999417,ICR_716,11,1998317,1998318,3,"1,2,3",1,1,1,,,cg15919850,CGdb - Multimapper,,,,
10484,11,1997886,1999417,ICR_716,11,1998335,1998336,3,"1,2,3",1,1,1,,,cg15919851,CGdb - Multimapper,,,,
10485,11,1997886,1999417,ICR_716,11,1998337,1998338,3,"1,2,3",1,1,1,,,cg17769238,CGdb - Multimapper,,,,
10486,11,1997886,1999417,ICR_716,11,1998356,1998357,3,"1,2,3",1,1,1,,,cg04975775,CGdb - Multimapper,,,,
10487,11,1997886,1999417,ICR_716,11,1998375,1998376,3,"1,2,3",1,1,1,,,cg15886040,CGdb - Multimapper,,,,
10488,11,1997886,1999417,ICR_716,11,1998393,1998394,3,"1,2,3",1,1,1,,,cg10154633,CGdb - Multimapper,,,,
10489,11,1997886,1999417,ICR_716,11,1998395,1998396,3,"1,2,3",1,1,1,,,cg26469586,CGdb - Multimapper,,,,
10490,11,1997886,1999417,ICR_716,11,1998402,1998403,3,"1,2,3",1,1,1,,,cg15919852,CGdb - Multimapper,,,,
10491,11,1997886,1999417,ICR_716,11,1998424,1998425,3,"1,2,3",1,1,1,,,cg24409677,CGdb - Multimapper,,,,
10492,11,1997886,1999417,ICR_716,11,1998436,1998437,3,"1,2,3",1,1,1,,,cg16303279,CGdb - Multimapper,,,,
10493,11,1997886,1999417,ICR_716,11,1998446,1998447,3,"1,2,3",1,1,1,,,cg15919853,CGdb - Multimapper,,,,
10494,11,1997886,1999417,ICR_716,11,1998448,1998449,3,"1,2,3",1,1,1,,,cg15919854,CGdb - Multimapper,,,,
10495,11,1997886,1999417,ICR_716,11,1998471,1998472,3,"1,2,3",1,1,1,,,cg15919855,CGdb - Multimapper,,,,
10496,11,1997886,1999417,ICR_716,11,1998481,1998482,3,"1,2,3",1,1,1,,,cg15919856,CGdb - Multimapper,,,,
10497,11,1997886,1999417,ICR_716,11,1998494,1998495,3,"1,2,3",1,1,1,,,cg15919858,CGdb - Multimapper,,,,
10498,11,1997886,1999417,ICR_716,11,1998499,1998500,3,"1,2,3",1,1,1,,,cg02694715,CGdb - Multimapper,,,,
10499,11,1997886,1999417,ICR_716,11,1998501,1998502,3,"1,2,3",1,1,1,,,cg11735853,CGdb - Multimapper,,,,
10500,11,1997886,1999417,ICR_716,11,1998505,1998506,3,"1,2,3",1,1,1,,,cg01977486,CGdb - Multimapper,,,,
10501,11,1997886,1999417,ICR_716,11,1998522,1998523,3,"1,2,3",1,1,1,,,cg15919859,CGdb - Multimapper,,,,
10502,11,1997886,1999417,ICR_716,11,1998529,1998530,3,"1,2,3",1,1,1,,,cg15919860,CGdb - Multimapper,,,,
10503,11,1997886,1999417,ICR_716,11,1998553,1998554,3,"1,2,3",1,1,1,,,cg15919861,CGdb - Multimapper,,,,
10504,11,1997886,1999417,ICR_716,11,1998555,1998556,3,"1,2,3",1,1,1,,,cg15919862,CGdb - Multimapper,,,,
10505,11,1997886,1999417,ICR_716,11,1998567,1998568,3,"1,2,3",1,1,1,,,cg25838645,CGdb - Multimapper,,,,
10506,11,1997886,1999417,ICR_716,11,1998592,1998593,3,"1,2,3",1,1,1,,,cg13581483,CGdb - Multimapper,,,,
10507,11,1997886,1999417,ICR_716,11,1998599,1998600,3,"1,2,3",1,1,1,,,cg15919863,CGdb - Multimapper,,,,
10508,11,1997886,1999417,ICR_716,11,1998617,1998618,3,"1,2,3",1,1,1,,,cg15919864,CGdb - Multimapper,,,,
10509,11,1997886,1999417,ICR_716,11,1998628,1998629,3,"1,2,3",1,1,1,,,cg04088212,CGdb - Multimapper,,,,
10510,11,1997886,1999417,ICR_716,11,1998631,1998632,3,"1,2,3",1,1,1,,,cg01539474,CGdb - Multimapper,,,,
10511,11,1997886,1999417,ICR_716,11,1998699,1998700,3,"1,2,3",1,1,1,,,cg18362496,CGdb - Multimapper,,,,
10512,11,1997886,1999417,ICR_716,11,1998712,1998713,3,"1,2,3",1,1,1,,,cg24605090,CGdb - Multimapper,,,,
10513,11,1997886,1999417,ICR_716,11,1998751,1998752,3,"1,2,3",1,1,1,,,cg15919865,CGdb - Multimapper,,,,
10514,11,1997886,1999417,ICR_716,11,1998797,1998798,3,"1,2,3",1,1,1,,,cg04817190,CGdb - Multimapper,,,,
10515,11,1997886,1999417,ICR_716,11,1998799,1998800,3,"1,2,3",1,1,1,,,cg06749854,CGdb - Multimapper,,,,
10516,11,1997886,1999417,ICR_716,11,1998805,1998806,3,"1,2,3",1,1,1,,,cg24510613,CGdb - Multimapper,,,,
10517,11,1997886,1999417,ICR_716,11,1998834,1998835,3,"1,2,3",1,1,1,,,cg15919866,CGdb - Multimapper,,,,
10518,11,1997886,1999417,ICR_716,11,1998870,1998871,3,"1,2,3",1,1,1,,,cg16675558,CGdb - Multimapper,,,,
10519,11,1997886,1999417,ICR_716,11,1998873,1998874,3,"1,2,3",1,1,1,,,cg03996735,CGdb - Multimapper,,,,
10520,11,1997886,1999417,ICR_716,11,1998883,1998884,3,"1,2,3",1,1,1,,,cg15919867,CGdb - Multimapper,,,,
10521,11,1997886,1999417,ICR_716,11,1998887,1998888,3,"1,2,3",1,1,1,,,cg18104242,CGdb - Multimapper,,,,
10522,11,1997886,1999417,ICR_716,11,1998898,1998899,3,"1,2,3",1,1,1,,,cg27300742,CGdb - Multimapper,,,,
10523,11,1997886,1999417,ICR_716,11,1999048,1999049,3,"1,2,3",1,1,1,,,cg25281616,CGdb - Multimapper,,,,
10524,11,1997886,1999417,ICR_716,11,1999055,1999056,3,"1,2,3",1,1,1,,,cg01895612,CGdb - Multimapper,,,,
10525,11,1997886,1999417,ICR_716,11,1999065,1999066,3,"1,2,3",1,1,1,,,cg23476401,CGdb - Multimapper,,,,
10526,11,1997886,1999417,ICR_716,11,1999083,1999084,3,"1,2,3",1,1,1,,,cg00237904,CGdb - Multimapper,,,,
10527,11,1997886,1999417,ICR_716,11,1999097,1999098,3,"1,2,3",1,1,1,,,cg15919868,CGdb - Multimapper,,,,
10528,11,1997886,1999417,ICR_716,11,1999160,1999161,3,"1,2,3",1,1,1,,,cg06765785,CGdb - Multimapper,,,,
10529,11,1997886,1999417,ICR_716,11,1999186,1999187,3,"1,2,3",1,1,1,,,cg25821896,CGdb - Multimapper,,,,
10530,11,1997886,1999417,ICR_716,11,1999203,1999204,3,"1,2,3",1,1,1,,,cg15919869,CGdb - Multimapper,,,,
10531,11,1997886,1999417,ICR_716,11,1999245,1999246,3,"1,2,3",1,1,1,,,cg15919871,CGdb - Multimapper,,,,
10532,11,1997886,1999417,ICR_716,11,1999249,1999250,3,"1,2,3",1,1,1,,,cg15919872,CGdb - Multimapper,,,,
10533,11,1997886,1999417,ICR_716,11,1999265,1999266,3,"1,2,3",1,1,1,,,cg25574978,CGdb - Multimapper,,,,
10534,11,1997886,1999417,ICR_716,11,1999273,1999274,3,"1,2,3",1,1,1,,,cg15919873,CGdb - Multimapper,,,,
10535,11,1997886,1999417,ICR_716,11,1999306,1999307,3,"1,2,3",1,1,1,,,cg18454954,CGdb - Multimapper,,,,
10536,11,1997886,1999417,ICR_716,11,1999318,1999319,3,"1,2,3",1,1,1,,,cg25579157,CGdb - Multimapper,,,,
10537,11,1997886,1999417,ICR_716,11,1999321,1999322,3,"1,2,3",1,1,1,,,cg15919874,CGdb - Multimapper,,,,
10538,11,1997886,1999417,ICR_716,11,1999325,1999326,3,"1,2,3",1,1,1,,,cg02886509,CGdb - Multimapper,,,,
10539,11,1997886,1999417,ICR_716,11,1999329,1999330,3,"1,2,3",1,1,1,,,cg02657360,CGdb - Multimapper,,,,
10540,11,1997886,1999417,ICR_716,11,1999345,1999346,3,"1,2,3",1,1,1,,,cg15919875,CGdb - Multimapper,,,,
10541,11,1997886,1999417,ICR_716,11,1999358,1999359,3,"1,2,3",1,1,1,,,cg15919876,CGdb - Multimapper,,,,
10542,11,1997886,1999417,ICR_716,11,1999366,1999367,3,"1,2,3",1,1,1,,,cg15919877,CGdb - Multimapper,,,,
10543,11,1997886,1999417,ICR_716,11,1999398,1999399,3,"1,2,3",1,1,1,,,cg15919878,CGdb - Multimapper,,,,
10544,11,1997886,1999417,ICR_716,11,1999403,1999404,3,"1,2,3",1,1,1,,,cg15919879,CGdb - Multimapper,,,,
10545,11,1997886,1999417,ICR_716,11,1999416,1999417,3,"1,2,3",1,1,1,,,cg15919880,CGdb - Multimapper,,,,
10546,11,1999793,2000383,ICR_717,11,1999800,1999801,3,"1,2,3",1,1,1,,,cg15919888,CGdb - Multimapper,,,,
10547,11,1999793,2000383,ICR_717,11,1999819,1999820,3,"1,2,3",1,1,1,,,cg15919889,CGdb - Multimapper,,,,
10548,11,1999793,2000383,ICR_717,11,1999837,1999838,3,"1,2,3",1,1,1,,,cg15919890,CGdb - Multimapper,,,,
10549,11,1999793,2000383,ICR_717,11,1999872,1999873,3,"1,2,3",1,1,1,,,cg27372170,CGdb - Multimapper,,,,
10550,11,1999793,2000383,ICR_717,11,1999883,1999884,3,"1,2,3",1,1,1,,,cg15919891,CGdb - Multimapper,,,,
10551,11,1999793,2000383,ICR_717,11,1999886,1999887,3,"1,2,3",1,1,1,,,cg15919892,CGdb - Multimapper,,,,
10552,11,1999793,2000383,ICR_717,11,1999888,1999889,3,"1,2,3",1,1,1,,,cg15919893,CGdb - Multimapper,,,,
10553,11,1999793,2000383,ICR_717,11,1999904,1999905,3,"1,2,3",1,1,1,,,cg15919894,CGdb - Multimapper,,,,
10554,11,1999793,2000383,ICR_717,11,1999909,1999910,3,"1,2,3",1,1,1,,,cg15919895,CGdb - Multimapper,,,,
10555,11,1999793,2000383,ICR_717,11,1999917,1999918,3,"1,2,3",1,1,1,,,cg15919896,CGdb - Multimapper,,,,
10556,11,1999793,2000383,ICR_717,11,1999921,1999922,3,"1,2,3",1,1,1,,,cg15919897,CGdb - Multimapper,,,,
10557,11,1999793,2000383,ICR_717,11,1999937,1999938,3,"1,2,3",1,1,1,,,cg15919898,CGdb - Multimapper,,,,
10558,11,1999793,2000383,ICR_717,11,1999943,1999944,3,"1,2,3",1,1,1,,,cg15919899,CGdb - Multimapper,,,,
10559,11,1999793,2000383,ICR_717,11,1999971,1999972,3,"1,2,3",1,1,1,,,cg15919900,CGdb - Multimapper,,,,
10560,11,1999793,2000383,ICR_717,11,1999974,1999975,3,"1,2,3",1,1,1,,,cg15919901,CGdb - Multimapper,,,,
10561,11,1999793,2000383,ICR_717,11,1999976,1999977,3,"1,2,3",1,1,1,,,cg15919902,CGdb - Multimapper,,,,
10562,11,1999793,2000383,ICR_717,11,1999978,1999979,3,"1,2,3",1,1,1,,,cg15919903,CGdb - Multimapper,,,,
10563,11,1999793,2000383,ICR_717,11,1999988,1999989,3,"1,2,3",1,1,1,,,cg15919904,CGdb - Multimapper,,,,
10564,11,1999793,2000383,ICR_717,11,2000012,2000013,3,"1,2,3",1,1,1,,,cg22259242,CGdb - Multimapper,,,,
10565,11,1999793,2000383,ICR_717,11,2000025,2000026,3,"1,2,3",1,1,1,,,cg15919905,CGdb - Multimapper,,,,
10566,11,1999793,2000383,ICR_717,11,2000034,2000035,3,"1,2,3",1,1,1,,,cg15919906,CGdb - Multimapper,,,,
10567,11,1999793,2000383,ICR_717,11,2000080,2000081,3,"1,2,3",1,1,1,,,cg15919907,CGdb - Multimapper,,,,
10568,11,1999793,2000383,ICR_717,11,2000107,2000108,3,"1,2,3",1,1,1,,,cg15919908,CGdb - Multimapper,,,,
10569,11,1999793,2000383,ICR_717,11,2000130,2000131,3,"1,2,3",1,1,1,,,cg15919909,CGdb - Multimapper,,,,
10570,11,1999793,2000383,ICR_717,11,2000232,2000233,3,"1,2,3",1,1,1,,,cg15919910,CGdb - Multimapper,,,,
10571,11,1999793,2000383,ICR_717,11,2000239,2000240,3,"1,2,3",1,1,1,,,cg15919911,CGdb - Multimapper,,,,
10572,11,1999793,2000383,ICR_717,11,2000271,2000272,3,"1,2,3",1,1,1,,,cg15919912,CGdb - Multimapper,,,,
10573,11,1999793,2000383,ICR_717,11,2000292,2000293,3,"1,2,3",1,1,1,,,cg15919913,CGdb - Multimapper,,,,
10574,11,1999793,2000383,ICR_717,11,2000296,2000297,3,"1,2,3",1,1,1,,,cg15919914,CGdb - Multimapper,,,,
10575,11,1999793,2000383,ICR_717,11,2000323,2000324,3,"1,2,3",1,1,1,,,cg15919915,CGdb - Multimapper,,,,
10576,11,1999793,2000383,ICR_717,11,2000327,2000328,3,"1,2,3",1,1,1,,,cg15919916,CGdb - Multimapper,,,,
10577,11,1999793,2000383,ICR_717,11,2000343,2000344,3,"1,2,3",1,1,1,,,cg15919917,CGdb - Multimapper,,,,
10578,11,1999793,2000383,ICR_717,11,2000377,2000378,3,"1,2,3",1,1,1,,,cg15919918,CGdb - Multimapper,,,,
10579,11,1999793,2000383,ICR_717,11,2000380,2000381,3,"1,2,3",1,1,1,,,cg15919919,CGdb - Multimapper,,,,
10580,11,1999793,2000383,ICR_717,11,2000382,2000383,3,"1,2,3",1,1,1,,,cg15919920,CGdb - Multimapper,,,,
10581,11,2000487,2001247,ICR_718,11,2000645,2000646,3,"1,2,3",1,1,1,,,cg15919925,CGdb - Multimapper,,,,
10582,11,2000487,2001247,ICR_718,11,2000684,2000685,3,"1,2,3",1,1,1,,,cg01585333,CGdb - Multimapper,,,,
10583,11,2000487,2001247,ICR_718,11,2000695,2000696,3,"1,2,3",1,1,1,,,cg15919926,CGdb - Multimapper,,,,
10584,11,2000487,2001247,ICR_718,11,2000698,2000699,3,"1,2,3",1,1,1,,,cg15919927,CGdb - Multimapper,,,,
10585,11,2000487,2001247,ICR_718,11,2000709,2000710,3,"1,2,3",1,1,1,,,cg15919928,CGdb - Multimapper,,,,
10586,11,2000487,2001247,ICR_718,11,2000716,2000717,3,"1,2,3",1,1,1,,,cg15919930,CGdb - Multimapper,,,,
10587,11,2000487,2001247,ICR_718,11,2000721,2000722,3,"1,2,3",1,1,1,,,cg15919931,CGdb - Multimapper,,,,
10588,11,2000487,2001247,ICR_718,11,2000727,2000728,3,"1,2,3",1,1,1,,,cg15919932,CGdb - Multimapper,,,,
10589,11,2000487,2001247,ICR_718,11,2000729,2000730,3,"1,2,3",1,1,1,,,cg15919933,CGdb - Multimapper,,,,
10590,11,2000487,2001247,ICR_718,11,2000733,2000734,3,"1,2,3",1,1,1,,,cg15919934,CGdb - Multimapper,,,,
10591,11,2000487,2001247,ICR_718,11,2000749,2000750,3,"1,2,3",1,1,1,,,cg15919935,CGdb - Multimapper,,,,
10592,11,2000487,2001247,ICR_718,11,2000755,2000756,3,"1,2,3",1,1,1,,,cg15919936,CGdb - Multimapper,,,,
10593,11,2000487,2001247,ICR_718,11,2000783,2000784,3,"1,2,3",1,1,1,,,cg15919937,CGdb - Multimapper,,,,
10594,11,2000487,2001247,ICR_718,11,2000788,2000789,3,"1,2,3",1,1,1,,,cg15919938,CGdb - Multimapper,,,,
10595,11,2000487,2001247,ICR_718,11,2000790,2000791,3,"1,2,3",1,1,1,,,cg06982169,CGdb - Multimapper,,,,
10596,11,2000487,2001247,ICR_718,11,2000800,2000801,3,"1,2,3",1,1,1,,,cg15919939,CGdb - Multimapper,,,,
10597,11,2000487,2001247,ICR_718,11,2000833,2000834,3,"1,2,3",1,1,1,,,cg15919940,CGdb - Multimapper,,,,
10598,11,2000487,2001247,ICR_718,11,2000934,2000935,3,"1,2,3",1,1,1,,,cg15919941,CGdb - Multimapper,,,,
10599,11,2000487,2001247,ICR_718,11,2000943,2000944,3,"1,2,3",1,1,1,,,cg15919942,CGdb - Multimapper,,,,
10600,11,2000487,2001247,ICR_718,11,2001045,2001046,3,"1,2,3",1,1,1,,,cg15919943,CGdb - Multimapper,,,,
10601,11,2000487,2001247,ICR_718,11,2001052,2001053,3,"1,2,3",1,1,1,,,cg15919944,CGdb - Multimapper,,,,
10602,11,2000487,2001247,ICR_718,11,2001062,2001063,3,"1,2,3",1,1,1,,,cg17697365,CGdb - Multimapper,,,,
10603,11,2000487,2001247,ICR_718,11,2001081,2001082,3,"1,2,3",1,1,1,,,cg15919945,CGdb - Multimapper,,,,
10604,11,2000487,2001247,ICR_718,11,2001091,2001092,3,"1,2,3",1,1,1,,,cg15919946,CGdb - Multimapper,,,,
10605,11,2000487,2001247,ICR_718,11,2001093,2001094,3,"1,2,3",1,1,1,,,cg16574793,CGdb - Multimapper,,,,
10606,11,2000487,2001247,ICR_718,11,2001103,2001104,3,"1,2,3",1,1,1,,,cg15919947,CGdb - Multimapper,,,,
10607,11,2000487,2001247,ICR_718,11,2001123,2001124,3,"1,2,3",1,1,1,,,cg15919948,CGdb - Multimapper,,,,
10608,11,2000487,2001247,ICR_718,11,2001155,2001156,3,"1,2,3",1,1,1,,,cg09452478,CGdb - Multimapper,,,,
10609,11,2000487,2001247,ICR_718,11,2001161,2001162,3,"1,2,3",1,1,1,,,cg15919949,CGdb - Multimapper,,,,
10610,11,2000487,2001247,ICR_718,11,2001171,2001172,3,"1,2,3",1,1,1,,,cg15919950,CGdb - Multimapper,,,,
10611,11,2000487,2001247,ICR_718,11,2001194,2001195,3,"1,2,3",1,1,1,,,cg15919951,CGdb - Multimapper,,,,
10612,11,2000487,2001247,ICR_718,11,2001230,2001231,3,"1,2,3",1,1,1,,,cg15919952,CGdb - Multimapper,,,,
10613,11,2000487,2001247,ICR_718,11,2001246,2001247,3,"1,2,3",1,1,1,,,cg15919953,CGdb - Multimapper,,,,
10614,11,2001655,2003118,ICR_719,11,2001667,2001668,3,"1,2,3",1,1,1,,,cg15919959,CGdb - Multimapper,,,,
10615,11,2001655,2003118,ICR_719,11,2001669,2001670,3,"1,2,3",1,1,1,,,cg15919960,CGdb - Multimapper,,,,
10616,11,2001655,2003118,ICR_719,11,2001890,2001891,3,"1,2,3",1,1,1,,,cg15919961,CGdb - Multimapper,,,,
10617,11,2001655,2003118,ICR_719,11,2001914,2001915,3,"1,2,3",1,1,1,,,cg15919962,CGdb - Multimapper,,,,
10618,11,2001655,2003118,ICR_719,11,2001958,2001959,3,"1,2,3",1,1,1,,,cg15919963,CGdb - Multimapper,,,,
10619,11,2001655,2003118,ICR_719,11,2001979,2001980,3,"1,2,3",1,1,1,,,cg15919964,CGdb - Multimapper,,,,
10620,11,2001655,2003118,ICR_719,11,2001981,2001982,3,"1,2,3",1,1,1,,,cg15919965,CGdb - Multimapper,,,,
10621,11,2001655,2003118,ICR_719,11,2001989,2001990,3,"1,2,3",1,1,1,,,cg15919966,CGdb - Multimapper,,,,
10622,11,2001655,2003118,ICR_719,11,2002045,2002046,3,"1,2,3",1,1,1,,,cg15919967,CGdb - Multimapper,,,,
10623,11,2001655,2003118,ICR_719,11,2002047,2002048,3,"1,2,3",1,1,1,,,cg15919968,CGdb - Multimapper,,,,
10624,11,2001655,2003118,ICR_719,11,2002051,2002052,3,"1,2,3",1,1,1,,,cg15919969,CGdb - Multimapper,,,,
10625,11,2001655,2003118,ICR_719,11,2002064,2002065,3,"1,2,3",1,1,1,,,cg15919970,CGdb - Multimapper,,,,
10626,11,2001655,2003118,ICR_719,11,2002069,2002070,3,"1,2,3",1,1,1,,,cg15919971,CGdb - Multimapper,,,,
10627,11,2001655,2003118,ICR_719,11,2002075,2002076,3,"1,2,3",1,1,1,,,cg15919972,CGdb - Multimapper,,,,
10628,11,2001655,2003118,ICR_719,11,2002095,2002096,3,"1,2,3",1,1,1,,,cg15919973,CGdb - Multimapper,,,,
10629,11,2001655,2003118,ICR_719,11,2002117,2002118,3,"1,2,3",1,1,1,,,cg15919974,CGdb - Multimapper,,,,
10630,11,2001655,2003118,ICR_719,11,2002128,2002129,3,"1,2,3",1,1,1,,,cg15919975,CGdb - Multimapper,,,,
10631,11,2001655,2003118,ICR_719,11,2002154,2002155,3,"1,2,3",1,1,1,,,cg15919976,CGdb - Multimapper,,,,
10632,11,2001655,2003118,ICR_719,11,2002160,2002161,3,"1,2,3",1,1,1,,,cg15919977,CGdb - Multimapper,,,,
10633,11,2001655,2003118,ICR_719,11,2002162,2002163,3,"1,2,3",1,1,1,,,cg15919979,CGdb - Multimapper,,,,
10634,11,2001655,2003118,ICR_719,11,2002166,2002167,3,"1,2,3",1,1,1,,,cg15919980,CGdb - Multimapper,,,,
10635,11,2001655,2003118,ICR_719,11,2002216,2002217,3,"1,2,3",1,1,1,,,cg15919981,CGdb - Multimapper,,,,
10636,11,2001655,2003118,ICR_719,11,2002219,2002220,3,"1,2,3",1,1,1,,,cg02864690,CGdb - Multimapper,,,,
10637,11,2001655,2003118,ICR_719,11,2002221,2002222,3,"1,2,3",1,1,1,,,cg15919982,CGdb - Multimapper,,,,
10638,11,2001655,2003118,ICR_719,11,2002223,2002224,3,"1,2,3",1,1,1,,,cg15919983,CGdb - Multimapper,,,,
10639,11,2001655,2003118,ICR_719,11,2002251,2002252,3,"1,2,3",1,1,1,,,cg15919984,CGdb - Multimapper,,,,
10640,11,2001655,2003118,ICR_719,11,2002266,2002267,3,"1,2,3",1,1,1,,,cg15919985,CGdb - Multimapper,,,,
10641,11,2001655,2003118,ICR_719,11,2002290,2002291,3,"1,2,3",1,1,1,,,cg15919986,CGdb - Multimapper,,,,
10642,11,2001655,2003118,ICR_719,11,2002313,2002314,3,"1,2,3",1,1,1,,,cg15919987,CGdb - Multimapper,,,,
10643,11,2001655,2003118,ICR_719,11,2002366,2002367,3,"1,2,3",1,1,1,,,cg15919988,CGdb - Multimapper,,,,
10644,11,2001655,2003118,ICR_719,11,2002375,2002376,3,"1,2,3",1,1,1,,,cg15919989,CGdb - Multimapper,,,,
10645,11,2001655,2003118,ICR_719,11,2002472,2002473,3,"1,2,3",1,1,1,,,cg15919990,CGdb - Multimapper,,,,
10646,11,2001655,2003118,ICR_719,11,2002518,2002519,3,"1,2,3",1,1,1,,,cg15919991,CGdb - Multimapper,,,,
10647,11,2001655,2003118,ICR_719,11,2002529,2002530,3,"1,2,3",1,1,1,,,cg15919992,CGdb - Multimapper,,,,
10648,11,2001655,2003118,ICR_719,11,2002543,2002544,3,"1,2,3",1,1,1,,,cg15919993,CGdb - Multimapper,,,,
10649,11,2001655,2003118,ICR_719,11,2002550,2002551,3,"1,2,3",1,1,1,,,cg15919995,CGdb - Multimapper,,,,
10650,11,2001655,2003118,ICR_719,11,2002555,2002556,3,"1,2,3",1,1,1,,,cg15919996,CGdb - Multimapper,,,,
10651,11,2001655,2003118,ICR_719,11,2002561,2002562,3,"1,2,3",1,1,1,,,cg15919997,CGdb - Multimapper,,,,
10652,11,2001655,2003118,ICR_719,11,2002563,2002564,3,"1,2,3",1,1,1,,,cg15919998,CGdb - Multimapper,,,,
10653,11,2001655,2003118,ICR_719,11,2002583,2002584,3,"1,2,3",1,1,1,,,cg15919999,CGdb - Multimapper,,,,
